Datetime,Content Type,Category,Sentiment,Score
2021-04-19 11:12:42,GIF,technology,positive,70
2021-01-13 18:46:03,GIF,technology,neutral,35
2020-09-07 18:59:02,GIF,technology,negative,0
2021-06-01 05:18:00,GIF,technology,positive,65
2021-02-13 01:45:01,GIF,technology,positive,65
2020-12-11 15:47:39,GIF,technology,positive,70
2020-11-14 23:27:37,GIF,technology,positive,75
2021-04-10 19:39:15,GIF,technology,positive,70
2020-11-22 10:30:11,audio,technology,neutral,35
2020-09-15 05:11:25,audio,technology,negative,12
2021-06-07 14:04:12,audio,technology,positive,60
2021-01-27 09:23:59,audio,technology,negative,15
2020-06-23 20:28:52,audio,technology,positive,65
2021-02-08 06:07:25,audio,technology,positive,60
2021-03-12 18:33:08,audio,technology,positive,45
2020-08-22 20:27:24,audio,technology,positive,70
2021-01-01 22:46:11,audio,technology,positive,45
2020-10-16 23:55:43,audio,technology,positive,75
2020-06-23 10:02:53,audio,technology,negative,10
2021-03-20 10:59:39,audio,technology,negative,10
2021-01-02 15:40:52,audio,technology,positive,65
2021-02-27 13:35:43,audio,technology,positive,70
2020-09-01 00:53:42,audio,technology,neutral,20
2020-10-13 03:33:53,audio,technology,positive,65
2020-10-20 01:05:51,audio,technology,positive,70
2021-03-21 07:15:17,audio,technology,neutral,20
2021-04-28 20:58:54,audio,technology,negative,12
2021-04-21 03:04:54,audio,technology,positive,65
2021-02-28 12:17:18,audio,technology,positive,70
2020-11-24 03:43:17,audio,technology,positive,65
2021-05-22 08:21:11,audio,technology,negative,15
2020-08-03 15:47:26,audio,technology,positive,65
2020-07-19 17:11:55,audio,technology,neutral,20
2020-08-10 19:38:41,audio,technology,negative,10
2020-11-23 06:16:15,audio,technology,positive,60
2020-07-28 05:10:49,audio,technology,positive,70
2020-07-18 20:49:58,audio,technology,negative,15
2020-08-11 20:34:26,audio,technology,positive,45
2020-09-18 02:35:05,audio,technology,positive,72
2020-10-22 09:39:39,audio,technology,neutral,20
2020-12-01 19:12:21,audio,technology,positive,70
2020-09-13 15:49:33,audio,technology,positive,30
2020-06-25 22:23:56,audio,technology,positive,70
2020-08-02 22:04:09,audio,technology,positive,45
2020-07-22 18:49:16,audio,technology,positive,75
2020-08-25 12:23:06,audio,technology,positive,75
2020-07-08 13:41:02,audio,technology,negative,0
2021-03-02 04:17:58,audio,technology,negative,15
2020-07-03 07:19:38,audio,technology,positive,30
2020-12-04 08:13:04,audio,technology,positive,75
2020-08-22 22:34:51,audio,technology,positive,60
2020-09-05 21:01:14,audio,technology,neutral,35
2021-06-11 08:08:07,audio,technology,positive,72
2020-08-30 10:16:32,photo,animals,negative,5
2020-07-24 01:16:11,photo,animals,neutral,35
2020-10-05 08:08:05,photo,animals,neutral,20
2020-07-01 12:15:33,photo,animals,negative,15
2020-10-12 14:17:09,photo,animals,positive,72
2020-06-28 11:50:31,photo,animals,positive,60
2021-03-03 03:06:37,photo,animals,positive,75
2020-11-23 23:20:38,photo,animals,neutral,35
2021-01-07 14:49:14,photo,animals,negative,15
2021-02-17 15:52:10,photo,animals,negative,5
2020-06-28 21:16:03,photo,animals,positive,65
2020-11-17 18:49:13,photo,animals,negative,5
2021-01-16 23:06:10,photo,animals,positive,45
2020-12-26 08:14:19,photo,animals,negative,0
2021-06-06 16:13:02,photo,animals,negative,5
2021-01-20 12:57:21,photo,animals,neutral,20
2021-03-17 07:37:15,photo,animals,positive,72
2020-06-26 06:25:20,photo,animals,negative,15
2021-01-16 22:57:41,photo,animals,negative,5
2021-04-16 16:12:38,photo,animals,positive,75
2020-06-21 10:39:08,photo,animals,neutral,35
2020-06-27 02:17:42,photo,animals,positive,75
2020-12-09 08:18:38,photo,animals,positive,50
2021-02-26 17:32:42,photo,animals,neutral,20
2020-11-14 00:40:44,photo,animals,negative,0
2020-12-04 19:16:15,photo,animals,negative,15
2021-05-27 18:33:14,photo,animals,negative,5
2021-02-06 08:50:52,photo,animals,negative,15
2020-06-27 04:59:53,photo,animals,neutral,35
2020-07-10 04:39:38,photo,animals,positive,50
2020-11-29 14:54:18,photo,animals,positive,50
2020-08-12 16:37:59,photo,animals,neutral,20
2020-11-13 05:59:17,photo,animals,positive,75
2021-04-06 06:10:16,photo,animals,negative,12
2020-07-24 02:26:47,photo,animals,positive,70
2021-05-25 15:23:34,photo,animals,negative,0
2020-09-11 23:04:00,photo,animals,positive,72
2021-01-31 11:57:14,video,soccer,positive,65
2021-04-03 08:10:13,video,soccer,neutral,35
2020-07-18 10:27:49,video,soccer,neutral,35
2021-02-24 06:20:22,video,soccer,positive,70
2021-04-28 23:43:21,video,soccer,negative,0
2020-12-15 22:28:26,video,soccer,positive,60
2020-09-03 05:09:18,video,soccer,negative,0
2021-01-22 02:29:53,video,soccer,positive,45
2021-05-07 14:22:44,video,soccer,positive,50
2020-09-27 03:04:59,video,soccer,positive,70
2020-12-12 14:42:43,video,soccer,positive,70
2020-09-20 20:33:40,video,soccer,positive,70
2021-04-06 02:40:05,video,soccer,negative,15
2021-05-05 05:31:36,video,soccer,positive,60
2021-02-12 21:31:52,video,soccer,positive,70
2020-06-26 19:40:53,video,dogs,positive,72
2021-02-09 05:17:24,video,dogs,neutral,20
2021-06-17 14:49:19,video,dogs,positive,72
2020-10-16 08:30:30,video,dogs,negative,0
2020-08-01 13:31:11,video,dogs,positive,30
2021-03-08 14:16:46,video,dogs,negative,15
2020-09-24 05:05:03,video,dogs,positive,45
2020-12-13 17:47:05,video,dogs,negative,12
2020-09-01 06:34:19,video,dogs,positive,75
2021-01-11 01:21:39,video,dogs,negative,5
2020-12-01 06:01:09,video,dogs,negative,10
2020-07-23 19:13:13,video,dogs,negative,15
2020-08-27 02:00:37,video,dogs,negative,5
2021-05-21 16:24:56,video,dogs,positive,75
2020-09-09 06:56:54,video,dogs,positive,70
2020-09-26 10:52:09,video,dogs,positive,65
2020-12-07 10:11:16,video,dogs,neutral,35
2020-08-16 10:14:07,video,dogs,positive,30
2020-08-21 03:57:32,video,dogs,negative,12
2021-05-18 12:04:25,video,dogs,positive,70
2021-01-02 10:56:27,video,dogs,positive,50
2021-05-10 15:05:14,video,dogs,negative,0
2021-05-07 17:17:31,video,dogs,negative,15
2020-11-05 04:52:05,video,dogs,positive,65
2021-01-13 19:15:17,video,dogs,negative,0
2020-09-29 03:02:41,video,dogs,positive,70
2021-05-05 18:20:16,video,dogs,positive,60
2021-06-14 05:04:39,video,dogs,positive,60
2020-08-01 01:52:35,video,dogs,positive,60
2021-06-08 22:20:46,video,dogs,positive,70
2020-12-27 22:02:53,GIF,soccer,negative,10
2020-06-22 04:28:22,GIF,soccer,negative,12
2021-05-14 06:29:43,GIF,soccer,negative,12
2020-09-01 12:38:42,GIF,soccer,positive,70
2020-06-20 06:53:17,GIF,soccer,negative,0
2020-09-22 10:35:50,GIF,soccer,negative,15
2020-10-02 19:23:10,GIF,soccer,positive,70
2020-08-23 18:37:20,GIF,soccer,positive,60
2021-06-18 05:40:08,GIF,soccer,neutral,35
2021-01-20 05:01:18,GIF,soccer,negative,0
2021-02-06 01:15:35,GIF,soccer,positive,50
2021-06-13 12:24:44,GIF,soccer,negative,10
2020-08-29 00:12:22,GIF,soccer,negative,10
2020-08-18 03:51:39,GIF,soccer,positive,45
2020-06-18 14:43:40,GIF,soccer,positive,50
2020-10-18 20:23:42,GIF,soccer,positive,70
2021-03-18 18:41:44,GIF,soccer,positive,72
2021-02-11 03:24:16,GIF,soccer,positive,70
2021-03-24 16:35:17,GIF,soccer,positive,60
2020-11-18 14:56:53,GIF,soccer,negative,15
2020-07-22 17:59:56,GIF,soccer,positive,70
2020-08-15 12:01:58,GIF,soccer,neutral,20
2020-12-07 11:01:17,GIF,soccer,positive,60
2020-09-15 07:23:13,GIF,soccer,negative,10
2020-11-17 00:33:12,GIF,soccer,positive,72
2020-08-19 21:52:52,GIF,soccer,negative,15
2021-05-21 00:15:06,GIF,soccer,negative,10
2020-08-29 04:02:13,GIF,soccer,positive,30
2021-02-24 15:49:23,GIF,soccer,positive,60
2020-09-15 05:46:11,GIF,soccer,positive,65
2021-03-18 17:45:37,GIF,soccer,positive,70
2021-03-03 18:12:15,GIF,soccer,positive,70
2020-12-25 02:07:20,GIF,soccer,negative,15
2021-05-07 11:25:32,GIF,soccer,positive,75
2020-07-29 12:13:16,GIF,soccer,positive,70
2020-07-13 15:52:01,GIF,soccer,negative,15
2020-09-10 15:16:05,GIF,soccer,neutral,35
2020-07-20 05:11:04,GIF,soccer,positive,50
2020-11-11 04:13:10,photo,technology,neutral,20
2020-07-21 22:27:51,photo,technology,negative,5
2021-04-08 18:57:32,photo,technology,positive,45
2021-01-27 06:59:27,photo,technology,positive,50
2021-01-14 12:44:57,photo,technology,negative,5
2020-12-16 13:54:55,photo,technology,positive,60
2021-01-05 11:37:46,photo,technology,positive,75
2020-10-30 11:17:26,photo,technology,positive,75
2021-01-09 08:17:58,photo,technology,positive,70
2020-10-27 01:58:18,photo,technology,neutral,35
2020-07-22 19:22:58,photo,technology,positive,65
2020-11-01 06:30:29,photo,technology,negative,0
2021-04-17 23:08:04,photo,technology,neutral,20
2020-07-05 17:35:09,photo,technology,positive,50
2020-08-22 15:24:41,photo,technology,positive,50
2020-12-19 07:33:18,photo,technology,positive,60
2021-05-04 22:44:03,photo,technology,positive,45
2021-06-01 22:22:10,photo,technology,positive,45
2021-06-14 22:02:35,audio,technology,positive,60
2020-07-23 06:40:50,audio,technology,positive,45
2020-12-13 01:49:40,audio,technology,positive,70
2021-02-15 11:10:43,audio,technology,positive,45
2020-12-06 04:04:47,audio,technology,neutral,35
2020-09-19 01:16:18,audio,technology,positive,70
2020-10-22 16:02:07,audio,technology,positive,72
2020-07-29 18:58:56,audio,technology,positive,75
2021-03-27 21:30:15,audio,technology,positive,70
2021-01-29 20:12:09,audio,technology,positive,70
2021-04-24 10:33:38,audio,technology,negative,5
2021-04-27 18:16:25,audio,technology,positive,45
2020-12-15 13:08:50,audio,technology,positive,70
2021-05-09 08:09:38,audio,technology,positive,60
2020-11-22 20:11:15,audio,technology,positive,45
2021-01-20 02:04:06,audio,technology,positive,30
2021-01-02 16:40:06,audio,technology,positive,30
2021-02-03 23:04:16,audio,technology,positive,30
2021-03-03 00:14:31,audio,technology,positive,70
2020-09-15 20:38:46,audio,technology,negative,5
2021-04-14 16:01:15,audio,technology,neutral,20
2021-03-27 17:36:22,audio,technology,positive,70
2021-02-13 08:15:41,audio,technology,positive,65
2020-09-16 15:06:48,audio,technology,negative,0
2021-04-15 18:57:08,audio,technology,negative,5
2021-04-25 02:45:24,audio,technology,positive,60
2020-11-07 05:19:31,audio,technology,neutral,35
2021-01-11 19:35:16,audio,technology,negative,10
2020-09-07 17:38:25,audio,technology,positive,75
2021-03-12 23:33:56,audio,technology,neutral,35
2020-10-04 21:04:56,audio,technology,positive,72
2020-07-07 01:29:08,audio,technology,negative,10
2020-12-13 23:04:03,audio,technology,neutral,35
2020-11-12 14:33:58,photo,Fitness,positive,65
2021-05-13 07:51:07,photo,Fitness,positive,75
2020-10-22 13:07:57,photo,Fitness,positive,30
2020-12-19 08:41:13,photo,Fitness,negative,15
2020-08-30 01:36:45,photo,Fitness,negative,12
2021-02-11 19:20:59,photo,Fitness,neutral,35
2021-01-18 16:46:29,photo,Fitness,neutral,35
2021-03-05 08:27:01,photo,Fitness,positive,72
2020-06-27 04:37:02,photo,Fitness,neutral,35
2020-09-09 13:06:34,photo,Fitness,positive,70
2020-08-03 00:25:47,photo,Fitness,positive,50
2020-11-06 13:07:56,photo,Fitness,positive,70
2021-05-05 13:03:58,photo,Fitness,negative,0
2021-05-17 03:44:59,photo,Fitness,neutral,35
2021-02-12 21:21:41,photo,Fitness,neutral,35
2020-08-23 05:42:59,photo,Fitness,positive,30
2021-04-30 02:38:48,photo,Fitness,positive,75
2020-11-07 09:42:51,photo,Fitness,positive,72
2020-09-30 14:38:42,photo,Fitness,positive,75
2020-08-07 02:58:53,photo,Fitness,negative,12
2020-08-10 22:08:02,photo,Fitness,positive,30
2021-03-07 12:05:44,photo,Fitness,negative,12
2020-10-16 03:36:48,photo,Fitness,negative,12
2020-07-19 10:14:54,photo,Fitness,positive,75
2020-09-13 04:25:39,photo,Fitness,positive,72
2020-09-23 14:38:19,video,veganism,neutral,35
2020-11-25 06:59:01,video,veganism,positive,30
2021-05-23 19:43:49,video,veganism,positive,72
2020-06-26 19:59:17,video,veganism,negative,5
2020-12-01 15:15:58,video,veganism,positive,65
2020-10-05 23:20:19,video,veganism,negative,5
2021-05-28 02:01:58,video,veganism,neutral,20
2021-01-04 00:34:24,video,veganism,positive,60
2021-04-06 04:27:21,video,veganism,positive,50
2020-08-23 11:36:42,video,veganism,positive,70
2020-11-08 10:50:42,video,veganism,negative,15
2020-09-23 18:41:00,video,veganism,negative,5
2021-06-07 05:28:44,audio,soccer,negative,5
2020-09-03 01:00:40,audio,soccer,positive,75
2020-07-12 11:17:41,audio,soccer,negative,0
2020-11-15 07:34:07,audio,soccer,positive,72
2020-08-21 03:58:01,audio,soccer,positive,75
2020-12-12 03:19:34,audio,soccer,negative,0
2021-01-11 18:58:55,audio,soccer,positive,70
2020-07-02 16:46:04,audio,soccer,positive,65
2020-10-21 19:33:24,audio,soccer,positive,70
2021-05-07 17:01:20,audio,soccer,positive,65
2021-03-07 03:51:55,audio,soccer,negative,0
2021-05-24 00:53:20,audio,soccer,positive,45
2021-03-11 09:03:54,audio,soccer,negative,15
2020-06-28 15:22:50,audio,soccer,positive,45
2021-01-21 05:43:08,audio,soccer,positive,72
2021-01-13 04:56:18,audio,soccer,negative,10
2020-08-16 18:38:05,audio,soccer,negative,10
2020-06-27 03:12:55,audio,soccer,neutral,20
2020-08-04 07:27:05,audio,soccer,positive,75
2020-11-01 21:09:52,audio,soccer,neutral,20
2020-12-28 02:19:03,audio,soccer,neutral,35
2021-05-26 06:53:32,audio,soccer,positive,45
2021-04-05 07:53:56,audio,soccer,positive,72
2021-01-13 06:47:05,audio,soccer,negative,15
2020-10-06 19:44:58,audio,soccer,negative,5
2020-07-24 00:33:35,audio,soccer,positive,30
2020-08-14 23:39:52,audio,soccer,positive,70
2020-10-12 20:03:31,audio,soccer,negative,5
2020-08-16 16:52:23,audio,soccer,positive,50
2020-06-26 02:32:11,audio,soccer,positive,30
2020-10-31 21:53:43,audio,soccer,positive,45
2021-03-01 05:23:10,audio,soccer,negative,5
2020-10-16 06:31:55,audio,soccer,positive,50
2020-07-07 16:42:54,audio,soccer,positive,70
2021-03-28 00:47:48,audio,soccer,positive,72
2021-01-25 19:11:51,audio,soccer,positive,72
2020-10-01 09:00:00,audio,soccer,negative,15
2021-06-17 06:23:35,audio,soccer,positive,72
2020-11-28 14:16:07,audio,soccer,neutral,20
2021-02-18 04:31:56,audio,soccer,positive,72
2021-04-16 12:00:26,audio,soccer,negative,5
2021-05-06 16:54:27,audio,soccer,positive,45
2021-01-07 20:01:48,audio,soccer,positive,65
2021-04-07 16:36:26,audio,soccer,negative,5
2020-10-09 21:06:14,audio,soccer,negative,15
2021-02-16 16:23:04,audio,soccer,positive,65
2021-02-14 06:10:06,audio,soccer,neutral,35
2020-12-18 20:24:11,audio,soccer,neutral,20
2021-02-03 06:46:35,GIF,fitness,neutral,35
2021-03-08 09:29:36,GIF,fitness,positive,50
2021-04-16 00:48:55,GIF,fitness,negative,10
2020-11-18 09:05:25,GIF,fitness,positive,50
2020-12-06 13:57:15,GIF,fitness,negative,12
2021-06-10 10:19:27,GIF,fitness,positive,75
2020-08-09 21:52:51,GIF,fitness,positive,50
2020-10-25 23:05:27,GIF,fitness,neutral,35
2021-03-09 19:26:00,GIF,fitness,negative,5
2021-01-28 13:58:04,GIF,fitness,negative,15
2021-06-10 12:14:52,GIF,fitness,positive,72
2020-08-21 19:50:45,GIF,fitness,negative,10
2021-01-20 07:14:06,GIF,fitness,positive,70
2020-08-21 20:13:01,GIF,fitness,positive,75
2020-09-11 09:47:20,GIF,fitness,positive,50
2021-03-11 21:07:30,GIF,fitness,negative,15
2021-02-04 10:53:11,GIF,fitness,positive,50
2020-07-24 12:30:27,GIF,fitness,positive,70
2020-09-28 17:29:06,GIF,fitness,negative,5
2021-02-28 21:06:15,video,education,positive,70
2021-03-16 13:48:13,video,education,neutral,35
2020-10-01 05:02:49,video,education,positive,45
2020-10-09 19:46:35,video,education,positive,30
2021-05-16 09:58:04,video,education,negative,10
2020-10-28 15:05:06,video,education,positive,50
2020-12-24 11:15:07,video,education,positive,30
2020-08-11 18:55:51,video,education,positive,72
2020-06-27 08:23:53,video,education,positive,45
2021-04-09 15:27:23,video,education,positive,50
2021-06-06 02:55:02,video,education,neutral,35
2020-11-19 10:01:28,video,education,positive,45
2020-10-14 08:52:43,video,education,positive,50
2021-06-02 19:24:05,video,education,negative,5
2020-11-18 16:28:38,video,education,positive,72
2020-08-11 09:09:22,video,education,neutral,20
2021-03-18 03:15:12,video,education,positive,50
2021-04-02 18:41:10,video,education,positive,50
2020-08-31 20:01:40,video,education,negative,5
2020-08-16 12:23:47,video,education,negative,15
2021-04-20 21:48:46,video,education,negative,12
2021-02-13 13:18:39,video,education,positive,75
2020-07-28 22:32:38,video,education,positive,72
2021-03-12 18:40:58,video,education,positive,60
2020-08-20 01:39:37,video,education,neutral,20
2020-12-29 07:59:39,video,education,neutral,35
2021-01-01 02:54:27,video,education,positive,45
2021-01-30 14:32:49,video,education,positive,30
2020-08-21 04:50:54,video,education,negative,12
2020-08-25 03:40:53,video,education,positive,70
2020-11-06 10:34:09,video,education,negative,5
2021-03-25 15:34:53,video,education,positive,70
2021-01-07 17:26:21,video,education,neutral,35
2021-05-27 12:04:34,video,education,positive,70
2020-07-23 13:56:22,video,education,negative,5
2021-06-17 11:52:58,video,education,positive,60
2020-08-31 23:36:28,video,education,neutral,35
2020-07-09 18:44:12,video,education,positive,45
2021-01-25 12:39:40,video,education,negative,0
2020-11-08 19:52:02,video,education,positive,70
2021-03-08 08:39:01,video,education,positive,30
2021-01-17 02:08:31,video,education,positive,60
2021-03-20 09:26:09,video,education,positive,60
2020-08-24 19:44:49,video,education,positive,60
2021-02-12 11:54:33,audio,soccer,positive,70
2021-04-09 00:41:02,video,animals,negative,0
2020-10-27 23:23:55,video,animals,positive,60
2021-02-14 20:37:20,video,animals,positive,50
2020-08-22 03:33:29,video,animals,positive,30
2021-04-06 09:09:33,video,animals,positive,70
2020-10-18 01:21:28,video,animals,positive,65
2020-08-09 14:26:05,video,animals,positive,30
2021-03-04 00:11:03,video,animals,positive,50
2021-06-09 03:11:01,video,animals,neutral,20
2021-03-06 18:46:43,video,animals,positive,50
2020-11-17 07:00:09,video,animals,negative,0
2020-12-22 02:00:44,video,animals,negative,10
2021-01-12 10:27:12,video,animals,negative,12
2021-05-05 19:53:02,video,animals,positive,70
2020-09-01 07:17:09,video,animals,negative,10
2021-01-25 04:45:37,video,animals,positive,30
2020-06-30 16:53:26,video,animals,positive,70
2020-12-10 17:16:31,video,animals,positive,72
2020-08-04 23:23:40,video,animals,negative,0
2020-07-22 07:50:36,video,animals,negative,0
